STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1262;20000314;   10;  19.4;   5.1;   10;   7.5;   8;    0.400;   0;   7.3;   8.7;  967.00;    8.2;   80.00;   10.7;    1.5;   -1.7;eor
       1262;20000315;   10;  17.0;   7.8;   10;   1.9;   8;    4.400;   0;   6.0;   4.6;  973.00;    3.4;   60.00;    9.3;    0.7;    1.6;eor
       1262;20000316;   10;  16.1;   7.5;   10;   8.3;   8;    0.700;   0;   7.7;   6.7;  970.90;    3.8;   85.00;    6.3;    0.7;    0.1;eor
       1262;20000317;   10;  16.1;   7.2;   10;  12.4;   8;    0.000;   0;   8.0;   7.9;  968.40;    4.8;   90.00;    6.3;    3.7;    3.2;eor
       1262;20000318;   10;   6.2;   2.3;   10;   0.9;   6;    0.000;   0;   8.0;   6.7;  971.20;    3.8;   85.00;    5.2;    1.4;    1.4;eor
       1262;20000319;   10;   8.5;   2.8;   10;   0.0;   6;    1.600;   0;   7.0;   5.6;  974.70;    3.3;   71.00;    5.9;    2.2;    2.5;eor
       1262;20000320;   10;   4.9;   1.3;   10;   0.0;   0;    8.200;   0;   5.0;   5.3;  973.50;    3.8;   69.00;    7.3;   -2.3;   -5.4;eor
       1262;20000321;   10;   6.3;   1.5;   10;   0.0;   0;   11.100;   0;   2.3;   6.1;  969.10;    5.4;   70.00;   12.1;   -1.6;   -3.9;eor
       1262;20000322;   10;   9.0;   1.8;   10;   0.0;   0;   11.500;   0;   2.0;   6.8;  966.30;    6.7;   71.00;   15.4;   -2.9;   -5.6;eor
       1262;20000323;   10;   8.0;   1.7;   10;   0.0;   6;    9.200;   0;   4.7;   6.7;  963.00;    9.7;   60.00;   16.6;    0.0;   -3.8;eor
       1262;20000324;   10;  15.0;   1.9;   10;   4.0;   6;    3.800;   0;   7.3;   9.3;  960.60;   10.2;   76.00;   15.3;    4.5;    1.3;eor
       1262;20000325;   10;   5.0;   1.8;   10;   0.0;   6;    6.300;   0;   4.0;   8.2;  964.10;    8.1;   74.00;   14.3;    5.1;    2.5;eor
       1262;20000326;   10;   9.0;   2.4;   10;   3.8;   6;    1.900;   0;   6.7;   7.8;  959.20;    4.8;   90.00;    9.9;    0.5;   -1.8;eor
       1262;20000327;   10;   7.0;   2.2;   10;   6.9;   6;    0.000;   0;   7.7;   7.5;  954.30;    4.8;   87.00;    7.2;    3.3;    2.9;eor
       1262;20000328;   10;   7.0;   2.8;   10;   0.0;   6;    0.000;   0;   7.7;   6.9;  958.80;    4.4;   83.00;    6.2;    3.2;    2.7;eor
       1262;20000329;   10;  16.0;   5.9;   10;   7.8;   8;    0.200;   0;   7.7;   7.8;  952.30;    6.4;   80.00;   10.2;    2.6;    2.0;eor
       1262;20000330;   10;  21.0;   9.7;   10;  25.3;   8;    0.000;   0;   8.0;   6.5;  954.30;    2.6;   88.00;    6.0;    1.6;    1.3;eor
       1262;20000331;   10;  14.0;   5.7;   10;   0.0;   0;    5.000;   0;   5.7;   6.3;  956.30;    5.2;   70.00;   11.0;    2.5;    2.1;eor
       1262;20000401;   10;   7.4;   1.9;   10;   0.9;   6;    2.600;   0;   7.0;   6.7;  954.70;    3.6;   85.00;    9.7;   -0.5;   -2.1;eor
       1262;20000402;   10;   8.6;   2.7;   10;   0.0;   0;   10.800;   0;   3.0;   6.4;  953.20;    6.4;   71.00;   13.1;   -2.8;   -4.3;eor
       1262;20000403;   10;   8.8;   3.0;   10;   0.0;   6;    8.400;   0;   5.0;   8.7;  942.30;   10.4;   70.00;   18.3;    1.5;   -1.6;eor
       1262;20000404;   10;   6.3;   2.1;   10;   0.3;   6;    9.900;   0;   2.3;   8.7;  943.10;   10.8;   66.00;   17.2;    7.1;    3.7;eor
       1262;20000405;   10;  12.0;   4.0;   10;  28.7;   6;    1.600;   0;   7.3;   9.2;  951.80;    8.9;   79.00;   13.8;    5.9;    2.9;eor
       1262;20000406;   10;  11.0;   3.4;   10;   0.0;   0;    3.300;   0;   6.3;   4.5;  971.40;    2.4;   61.00;    7.4;   -0.3;   -0.4;eor
       1262;20000407;   10;   6.0;   1.7;   10;   0.0;   0;    9.300;   0;   4.7;   5.3;  975.80;    5.2;   63.00;    8.8;   -3.2;   -5.5;eor
       1262;20000408;   10;   6.0;   1.8;   10;   0.0;   0;    5.300;   0;   4.7;   5.9;  969.90;    5.7;   65.00;   10.6;    0.6;   -1.1;eor
       1262;20000409;   10;  10.0;   3.8;   10;   0.0;   6;   12.100;   0;   4.3;   6.4;  958.70;    7.1;   63.00;   12.7;    0.3;   -2.0;eor
       1262;20000410;   10;   8.0;   2.6;   10;   0.0;   0;    9.400;   0;   5.0;   6.6;  954.20;    7.4;   64.00;   13.1;    1.7;   -2.0;eor
       1262;20000411;   10;   8.0;   1.8;   10;   0.2;   6;    1.700;   0;   7.0;   8.5;  946.70;    7.8;   82.00;   12.3;    1.6;   -0.9;eor
       1262;20000412;   10;  12.0;   3.3;   10;   6.6;   6;    1.000;   0;   6.0;   7.4;  945.90;    5.2;   81.00;    9.1;    3.1;    0.5;eor
       1262;20000413;   10;   7.2;   1.5;   10;   6.8;   6;    0.200;   0;   7.0;   7.9;  951.50;    6.7;   80.00;    8.7;    0.4;   -2.3;eor
       1262;20000414;   10;   8.4;   2.4;   10;   0.0;   6;   10.600;   0;   3.3;   9.9;  950.30;   11.8;   72.00;   16.7;    6.3;    4.5;eor
       1262;20000415;   10;  17.2;   3.6;   10;   2.5;   6;    6.800;   0;   6.7;   8.6;  950.00;    8.6;   75.00;   19.2;    2.3;   -0.4;eor
       1262;20000416;   10;   9.3;   2.5;   10;   0.0;   0;   10.200;   0;   3.3;   7.2;  951.80;   10.4;   58.00;   17.5;    1.3;   -1.5;eor
       1262;20000417;   10;   9.5;   3.9;   10;   2.2;   6;    2.300;   0;   7.7;   8.9;  954.50;    9.5;   74.00;   15.7;    5.8;    2.4;eor
       1262;20000418;   10;   6.4;   1.9;   10;   8.7;   6;    0.300;   0;   7.7;   8.9;  958.90;    7.8;   84.00;   10.4;    5.5;    5.1;eor
       1262;20000419;   10;   7.5;   2.2;   10;   0.1;   6;    0.000;   0;   5.3;   9.1;  960.80;    9.2;   78.00;   13.5;    6.9;    6.6;eor
       1262;20000420;   10;   7.1;   1.6;   10;   0.0;   0;   10.500;   0;   0.7;   9.8;  963.70;   10.6;   79.00;   17.3;    1.4;   -0.2;eor
       1262;20000421;   10;   7.5;   1.7;   10;   0.0;   0;   12.100;   0;   1.0;   9.4;  965.30;   15.0;   60.00;   23.1;    5.2;    2.9;eor
       1262;20000422;   10;   4.6;   1.3;   10;   0.0;   0;   13.000;   0;   1.3;  10.4;  961.80;   16.6;   58.00;   24.9;    5.3;    2.9;eor
       1262;20000423;   10;  10.5;   1.9;   10;   0.0;   0;    8.800;   0;   5.3;  11.2;  956.60;   18.6;   55.00;   24.4;    6.8;    3.9;eor
       1262;20000424;   10;  13.2;   5.5;   10;   0.5;   6;    0.000;   0;   8.0;  10.2;  961.00;    9.3;   86.00;   19.3;    7.7;   10.0;eor
       1262;20000425;   10;   6.6;   2.1;   10;   0.0;   0;    7.900;   0;   2.3;  10.5;  962.70;   11.2;   78.00;   16.0;    8.7;    7.6;eor
       1262;20000426;   10;   5.4;   1.9;   10;   0.0;   0;    9.700;   0;   3.0;  11.5;  960.80;   14.4;   73.00;   21.9;    3.9;    2.5;eor
       1262;20000427;   10;   7.3;   2.7;   10;   0.0;   0;    3.400;   0;   6.7;  13.2;  958.40;   15.6;   74.00;   19.2;    7.9;    4.2;eor
       1262;20000428;   10;  10.7;   3.0;   10;   0.0;   6;    5.700;   0;   7.0;  12.4;  955.30;   16.6;   68.00;   23.0;   10.0;    7.0;eor
       1262;20000429;   10;   8.0;   2.5;   10;   0.0;   0;    6.900;   0;   7.3;  13.1;  962.20;   17.0;   67.00;   22.7;   14.1;   11.7;eor
       1262;20000430;   10;   5.6;   2.3;   10;   0.0;   0;    0.000;   0;   7.3;  13.8;  966.60;   15.4;   79.00;   18.3;   13.5;   11.0;eor
       1262;20000501;   10;  12.9;   1.6;   10;   0.2;   6;    5.700;   0;   5.0;  13.6;  964.60;   15.3;   77.00;   22.3;    8.1;    6.8;eor
       1262;20000502;   10;  10.5;   3.3;   10;   0.0;   0;    9.500;   0;   5.7;  12.6;  964.40;   15.5;   73.00;   22.4;    6.7;    5.6;eor
       1262;20000503;   10;   6.0;   1.9;   10;   0.0;   6;   10.100;   0;   3.3;  10.3;  964.80;   15.5;   57.00;   22.0;    8.2;    3.9;eor
       1262;20000504;   10;   6.9;   1.7;   10;   3.3;   6;    3.200;   0;   6.7;  13.4;  965.60;   15.3;   76.00;   20.5;   11.9;   10.6;eor
       1262;20000505;   10;   9.7;   2.3;   10;   0.0;   6;    9.400;   0;   3.0;  12.8;  963.50;   15.3;   74.00;   21.3;    9.0;    7.7;eor
       1262;20000506;   10;  13.6;   2.2;   10;   1.5;   6;   11.500;   0;   3.7;  12.4;  962.60;   15.4;   71.00;   23.1;    8.5;    5.2;eor
       1262;20000507;   10;   4.9;   1.1;   10;   0.0;   0;   12.500;   0;   4.3;  11.8;  963.80;   17.1;   63.00;   24.6;    7.9;    5.2;eor
       1262;20000508;   10;   9.4;   2.0;   10;   0.0;   6;    4.400;   0;   6.7;  12.9;  965.20;   17.1;   66.00;   23.9;   11.8;    9.2;eor
       1262;20000509;   10;   6.6;   1.6;   10;   0.0;   0;   12.600;   0;   1.3;  12.5;  966.20;   18.1;   60.00;   25.6;   10.6;    8.3;eor
       1262;20000510;   10;   5.8;   1.5;   10;   0.0;   0;   13.100;   0;   1.7;  13.2;  964.10;   19.7;   59.00;   26.7;   10.0;    7.5;eor
       1262;20000511;   10;   6.6;   1.9;   10;   0.2;   6;   12.100;   0;   6.7;  14.3;  963.40;   21.0;   58.00;   27.3;   11.4;    8.6;eor
       1262;20000512;   10;  10.0;   3.0;   10;  19.3;   6;    0.800;   0;   7.7;  15.5;  967.10;   15.6;   84.00;   19.6;   13.9;   12.7;eor
       1262;20000513;   10;   7.5;   2.2;   10;   0.0;   0;    5.700;   0;   3.7;  14.0;  970.20;   14.4;   82.00;   19.1;   12.6;   12.7;eor
       1262;20000514;   10;  10.8;   3.1;   10;   0.0;   0;   14.400;   0;   0.0;  10.1;  971.40;   15.6;   58.00;   22.1;    7.1;    3.5;eor
       1262;20000515;   10;   5.4;   1.3;   10;   0.0;   0;   14.400;   0;   0.3;  12.3;  969.10;   19.1;   56.00;   25.6;    7.2;    3.9;eor
       1262;20000516;   10;   5.3;   1.0;   10;   0.0;   0;   14.100;   0;   3.7;  12.6;  965.90;   20.5;   55.00;   27.3;    8.7;    6.0;eor
       1262;20000517;   10;  11.0;   3.1;   10;  29.4;   6;   11.700;   0;   3.7;  13.1;  962.40;   18.8;   60.00;   26.7;   12.2;    9.3;eor
       1262;20000518;   10;   8.4;   1.8;   10;   7.9;   6;    0.000;   0;   8.0;  12.5;  959.50;   12.0;   87.00;   15.7;   10.8;   11.9;eor
       1262;20000519;   10;  10.7;   3.4;   10;   1.9;   6;    4.400;   0;   7.7;   8.9;  959.60;   10.4;   71.00;   14.7;    8.6;    7.9;eor
       1262;20000520;   10;  14.4;   4.3;   10;   0.5;   6;    6.700;   0;   3.7;   8.3;  961.10;    9.5;   69.00;   13.5;    7.3;    6.0;eor
       1262;20000521;   10;  12.8;   1.3;   10;   2.0;   6;   10.100;   0;   4.3;   9.3;  958.30;   13.1;   64.00;   17.2;    2.3;    0.1;eor
       1262;20000522;   10;  13.1;   4.9;   10;   0.6;   6;    0.200;   0;   7.0;   9.3;  965.30;   10.8;   72.00;   13.6;    8.3;    7.1;eor
       1262;20000523;   10;   5.5;   1.6;   10;   0.0;   0;   10.000;   0;   5.3;   9.5;  968.80;   13.2;   63.00;   17.6;    8.4;    6.9;eor
       1262;20000524;   10;   9.3;   1.7;   10;   0.0;   0;   14.000;   0;   5.0;  11.7;  965.30;   16.3;   64.00;   22.6;    5.2;    3.2;eor
       1262;20000525;   10;   9.6;   2.5;   10;   0.0;   6;    6.000;   0;   6.3;  12.5;  964.10;   18.8;   58.00;   24.6;    9.7;    7.2;eor
       1262;20000526;   10;   8.7;   2.6;   10;   0.5;   6;    8.900;   0;   3.0;  15.1;  964.10;   17.3;   77.00;   21.9;   12.6;   12.0;eor
       1262;20000527;   10;  15.3;   2.9;   10;   0.8;   6;    1.700;   0;   7.3;  13.5;  964.90;   12.9;   85.00;   19.8;   11.1;   11.9;eor
       1262;20000528;   10;  14.4;   2.6;   10;   9.7;   6;    5.100;   0;   6.7;  11.4;  959.90;   13.8;   71.00;   19.4;    9.5;    7.9;eor
       1262;20000529;   10;  23.4;   2.6;   10;   3.3;   8;    3.800;   0;   6.7;   9.9;  965.20;    9.5;   81.00;   14.4;    7.0;    6.0;eor
       1262;20000530;   10;   8.3;   1.4;   10;  20.2;   6;    6.700;   0;   7.3;   9.9;  964.10;   11.5;   74.00;   16.0;    4.5;    2.3;eor
       1262;20000531;   10;   9.0;   3.5;   10;   0.3;   6;    0.600;   0;   5.7;  11.3;  967.00;   11.4;   82.00;   15.0;    9.8;   10.1;eor
       1262;20000601;   10;   6.6;   1.2;   10;   0.0;   0;   12.100;   0;   3.7;  11.9;  972.30;   15.4;   71.00;   21.7;    3.4;    2.1;eor
       1262;20000602;   10;   5.0;   1.2;   10;   0.0;   0;   12.300;   0;   4.3;  14.4;  969.60;   18.8;   67.00;   25.5;    8.8;    6.8;eor
       1262;20000603;   10;   6.4;   1.9;   10;   0.0;   6;   13.300;   0;   2.3;  14.9;  967.30;   20.7;   61.00;   27.2;   11.9;    9.8;eor
       1262;20000604;   10;  12.0;   2.0;   10;  13.8;   6;    5.800;   0;   4.0;  18.1;  967.30;   19.8;   78.00;   25.7;   15.2;   13.1;eor
       1262;20000605;   10;  15.2;   2.5;   10;   9.2;   6;   13.000;   0;   6.0;  17.3;  963.90;   20.6;   70.00;   27.4;   12.7;   11.2;eor
       1262;20000606;   10;  10.1;   3.4;   10;   6.3;   6;    0.100;   0;   8.0;  14.7;  966.90;   13.9;   89.00;   18.8;   12.6;   14.6;eor
       1262;20000607;   10;  11.9;   4.2;   10;   0.0;   6;    9.000;   0;   3.3;  10.5;  971.20;   13.6;   65.00;   18.7;   11.1;    9.9;eor
       1262;20000608;   10;   8.2;   2.7;   10;   0.0;   0;   14.500;   0;   2.3;  11.3;  968.60;   16.4;   61.00;   21.4;    7.2;    4.8;eor
       1262;20000609;   10;   7.4;   2.6;   10;   0.0;   0;   14.900;   0;   0.7;  15.0;  963.90;   21.0;   61.00;   27.2;   10.4;    7.8;eor
       1262;20000610;   10;   5.8;   1.2;   10;   0.0;   6;   12.000;   0;   4.0;  15.7;  962.20;   22.8;   59.00;   29.7;   13.9;   11.7;eor
       1262;20000611;   10;  13.6;   2.7;   10;   0.2;   6;   13.400;   0;   4.7;  16.2;  962.90;   23.3;   58.00;   30.0;   13.6;   10.9;eor
       1262;20000612;   10;   7.9;   2.5;   10;   0.0;   0;    5.100;   0;   4.7;  17.1;  973.90;   19.6;   75.00;   23.8;   17.2;   17.4;eor
       1262;20000613;   10;  12.6;   2.0;   10;   4.3;   6;   11.700;   0;   5.0;  17.9;  971.20;   23.4;   63.00;   28.5;   13.8;   11.8;eor
       1262;20000614;   10;  13.6;   3.4;   10;   1.0;   6;    9.700;   0;   4.7;  17.1;  970.90;   20.6;   69.00;   26.4;   15.9;   15.2;eor
       1262;20000615;   10;  13.1;   4.1;   10;   7.6;   6;    2.000;   0;   6.7;  15.1;  970.70;   17.6;   73.00;   21.3;   15.5;   14.0;eor
       1262;20000616;   10;  12.9;   4.3;   10;   0.0;   0;    8.900;   0;   5.0;   9.3;  973.10;   14.3;   57.00;   18.9;   12.1;   11.0;eor
       1262;20000617;   10;   5.7;   1.3;   10;   0.0;   0;   12.900;   0;   0.7;   8.2;  977.00;   14.2;   51.00;   19.2;    7.3;    4.6;eor
       1262;20000618;   10;   5.5;   1.3;   10;   0.0;   0;   15.200;   0;   1.0;   9.6;  975.90;   17.3;   52.00;   24.1;    5.1;    2.8;eor
       1262;20000619;   10;   5.9;   1.3;   10;   0.0;   0;   15.200;   0;   0.3;  12.8;  971.10;   21.0;   53.00;   28.2;    8.6;    6.9;eor
       1262;20000620;   10;   7.0;   1.2;   10;   0.0;   0;   15.200;   0;   0.3;  13.6;  966.50;   22.8;   51.00;   30.3;   12.0;    9.0;eor
       1262;20000621;   10;   7.0;   1.5;   10;   0.0;   0;   15.000;   0;   0.7;  14.3;  964.90;   25.4;   46.00;   31.1;   13.1;   10.5;eor
       1262;20000622;   10;   9.2;   3.4;   10;  30.9;   6;   13.100;   0;   3.3;  13.5;  966.00;   24.0;   45.00;   29.9;   17.4;   15.9;eor
       1262;20000623;   10;   6.1;   1.9;   10;   4.3;   6;    0.400;   0;   7.3;  15.1;  968.30;   16.1;   83.00;   21.8;   14.5;   14.3;eor
       1262;20000624;   10;  17.6;   3.3;   10;   4.6;   6;    1.400;   0;   7.3;  12.6;  965.00;   12.9;   81.00;   19.4;   11.2;   10.1;eor
       1262;20000625;   10;  11.1;   4.3;   10;   0.4;   6;    3.200;   0;   6.3;  10.8;  967.20;   12.5;   75.00;   16.2;   10.6;   10.1;eor
       1262;20000626;   10;  10.5;   3.8;   10;   0.1;   6;    5.400;   0;   5.7;   9.1;  969.70;   13.2;   59.00;   17.7;   10.8;    9.5;eor
       1262;20000627;   10;   8.4;   2.5;   10;   0.0;   0;   14.600;   0;   1.3;   8.3;  968.80;   14.0;   52.00;   19.2;    5.6;    3.2;eor
       1262;20000628;   10;   9.7;   2.3;   10;   0.0;   0;   12.800;   0;   4.7;   8.6;  964.10;   16.8;   47.00;   21.8;    4.6;    3.0;eor
       1262;20000629;   10;  11.1;   3.4;   10;   0.0;   0;   11.100;   0;   3.7;   8.3;  965.90;   16.6;   46.00;   21.4;    9.7;    8.6;eor
       1262;20000630;   10;  10.1;   2.5;   10;   0.0;   0;   11.500;   0;   3.0;  10.7;  963.80;   17.9;   53.00;   23.5;    6.9;    5.3;eor
       1262;20000701;   10;  10.9;   2.1;   10;   1.1;   6;   12.100;   0;   4.3;  12.9;  961.40;   21.2;   52.00;   28.2;   11.3;    7.0;eor
       1262;20000702;   10;  17.7;   2.3;   10;  13.4;   6;   11.000;   0;   5.3;  15.5;  961.50;   21.8;   60.00;   27.8;   16.0;   15.3;eor
       1262;20000703;   10;  11.3;   2.7;   10;   7.3;   6;    4.300;   0;   7.3;  17.5;  960.50;   19.9;   75.00;   25.8;   17.2;   16.5;eor
       1262;20000704;   10;  14.6;   2.2;   10;   0.5;   6;    4.000;   0;   6.0;  16.8;  957.70;   18.6;   77.00;   21.9;   15.8;   15.2;eor
       1262;20000705;   10;  15.1;   4.8;   10;   0.3;   6;   12.800;   0;   3.3;  12.1;  965.10;   18.2;   57.00;   23.0;   14.1;   12.1;eor
       1262;20000706;   10;  14.3;   2.3;   10;   3.1;   6;   12.000;   0;   2.0;  12.4;  967.70;   19.2;   56.00;   25.3;   13.2;   11.4;eor
       1262;20000707;   10;  28.0;   1.9;   10;  27.4;   6;    3.700;   0;   7.3;  16.6;  960.00;   16.8;   84.00;   24.4;   12.9;   10.9;eor
       1262;20000708;   10;  17.4;   5.2;   10;   0.6;   6;    1.200;   0;   7.0;  12.2;  961.50;   12.5;   80.00;   17.6;   10.7;   14.0;eor
       1262;20000709;   10;  13.8;   3.6;   10;   5.6;   6;    1.600;   0;   7.3;  11.2;  958.50;   13.2;   73.00;   17.3;   10.3;    9.7;eor
       1262;20000710;   10;  13.4;   2.7;   10;   9.5;   6;    0.100;   0;   7.7;  13.5;  950.10;   14.5;   80.00;   18.9;   12.0;   11.7;eor
       1262;20000711;   10;   9.8;   2.9;   10;   0.6;   6;    3.500;   0;   7.0;  11.3;  951.60;   13.9;   71.00;   18.9;   11.3;   10.7;eor
       1262;20000712;   10;  12.8;   5.2;   10;   1.6;   6;    4.800;   0;   7.0;  10.2;  962.30;   13.0;   68.00;   16.5;   11.1;   10.7;eor
       1262;20000713;   10;  12.7;   4.1;   10;   3.3;   6;    3.200;   0;   5.3;  10.2;  964.20;   13.2;   68.00;   16.5;    8.8;    7.8;eor
       1262;20000714;   10;  14.7;   4.3;   10;  16.1;   6;    0.000;   0;   7.7;  12.6;  956.10;   12.6;   85.00;   14.4;   11.5;   11.0;eor
       1262;20000715;   10;  13.0;   4.0;   10;   6.9;   6;    2.800;   0;   6.0;  10.5;  957.80;   11.1;   78.00;   14.3;    9.5;    8.9;eor
       1262;20000716;   10;   9.5;   3.4;   10;   8.2;   8;    4.700;   0;   6.7;  10.3;  962.70;   11.4;   76.00;   15.7;    9.2;    8.3;eor
       1262;20000717;   10;   6.8;   2.4;   10;   0.0;   0;   10.400;   0;   4.3;  10.8;  966.60;   14.4;   67.00;   19.7;    7.1;    5.0;eor
       1262;20000718;   10;   9.4;   2.6;   10;   0.0;   0;   11.300;   0;   6.0;  10.9;  966.30;   16.4;   60.00;   21.3;   10.3;    7.3;eor
       1262;20000719;   10;  17.3;   4.2;   10;   0.3;   6;    5.400;   0;   4.0;  11.4;  966.80;   15.4;   64.00;   18.9;   12.2;   10.9;eor
       1262;20000720;   10;   8.6;   2.6;   10;   0.0;   0;    1.600;   0;   5.7;  11.3;  968.90;   15.5;   66.00;   18.5;   11.8;   10.8;eor
       1262;20000721;   10;  10.1;   3.4;   10;   0.0;   0;    8.800;   0;   3.0;  11.8;  968.20;   16.4;   62.00;   21.7;   10.8;    8.5;eor
       1262;20000722;   10;   6.0;   1.4;   10;   0.0;   0;   12.100;   0;   3.0;  12.3;  965.50;   17.1;   64.00;   22.5;    7.7;    5.6;eor
       1262;20000723;   10;   9.4;   1.6;   10;   4.5;   6;    6.000;   0;   7.3;  15.0;  962.60;   17.4;   76.00;   23.9;   10.4;    8.3;eor
       1262;20000724;   10;  11.4;   1.9;   10;   6.0;   6;    5.300;   0;   5.7;  16.4;  957.40;   18.8;   75.00;   26.1;   15.0;   14.1;eor
       1262;20000725;   10;  11.8;   2.9;   10;   2.7;   6;    9.700;   0;   5.3;  14.4;  957.80;   20.2;   62.00;   25.3;   13.3;   12.0;eor
       1262;20000726;   10;  14.6;   3.6;   10;   1.1;   6;    5.000;   0;   5.7;  14.6;  960.40;   18.8;   68.00;   24.5;   15.5;   15.0;eor
       1262;20000727;   10;  13.4;   1.6;   10;   9.6;   6;   11.700;   0;   5.3;  14.3;  965.10;   20.8;   60.00;   25.2;   12.7;   11.5;eor
       1262;20000728;   10;  12.4;   3.4;   10;  11.0;   6;    2.100;   0;   6.3;  14.7;  963.30;   15.9;   80.00;   20.9;   14.3;   14.2;eor
       1262;20000729;   10;  12.0;   5.2;   10;   0.8;   6;    4.000;   0;   6.3;  13.1;  965.60;   15.9;   72.00;   20.2;   13.5;   12.7;eor
       1262;20000730;   10;  11.2;   3.8;   10;   6.2;   6;    2.000;   0;   7.0;  13.4;  971.20;   15.8;   75.00;   20.2;   13.1;   12.4;eor
       1262;20000731;   10;   5.0;   1.5;   10;   0.0;   0;   11.800;   0;   2.0;  13.6;  972.60;   17.6;   69.00;   24.2;    9.9;    8.5;eor
       1262;20000801;   10;   5.1;   1.0;   10;   0.0;   0;   14.100;   0;   0.3;  13.5;  970.00;   20.0;   60.00;   26.4;   10.9;    8.6;eor
       1262;20000802;   10;  12.1;   2.0;   10;   0.7;   6;    8.200;   0;   4.3;  15.4;  967.80;   19.2;   67.00;   28.0;   12.2;   10.0;eor
       1262;20000803;   10;   5.8;   1.4;   10;  11.2;   6;    1.500;   0;   7.7;  16.3;  968.60;   16.2;   87.00;   20.4;   13.7;   11.6;eor
       1262;20000804;   10;   3.8;   1.0;   10;   0.3;   6;    0.500;   0;   7.3;  14.6;  969.20;   15.6;   82.00;   17.6;   13.6;   13.0;eor
       1262;20000805;   10;   7.1;   2.0;   10;  13.0;   6;    0.000;   0;   8.0;  16.3;  967.80;   16.2;   89.00;   18.1;   13.5;   13.2;eor
       1262;20000806;   10;   7.0;   3.7;   10;   4.9;   6;    0.000;   0;   7.7;  15.8;  966.70;   14.9;   92.00;   16.5;   14.4;   14.8;eor
       1262;20000807;   10;   8.6;   3.9;   10;   1.4;   6;    2.900;   0;   5.3;  15.0;  970.00;   16.1;   82.00;   20.0;   13.7;   13.1;eor
       1262;20000808;   10;  10.7;   1.9;   10;   2.3;   6;    4.100;   0;   7.3;  15.6;  969.00;   17.9;   76.00;   23.3;   12.9;   11.9;eor
       1262;20000809;   10;   6.0;   1.2;   10;   0.0;   0;    8.400;   0;   3.7;  15.1;  970.10;   16.9;   79.00;   22.6;   12.4;   10.6;eor
       1262;20000810;   10;   7.0;   1.3;   10;   0.0;   0;    8.500;   0;   4.0;  16.1;  966.90;   20.3;   70.00;   27.0;   11.0;    9.7;eor
       1262;20000811;   10;   9.0;   2.7;   10;   0.0;   0;   12.700;   0;   1.3;  14.2;  964.20;   20.9;   58.00;   28.0;   14.6;   12.0;eor
